sample_id,image_name,engagement,behavior,short_text,detailed_text,attention_score,engagement_score,keywords,text_length
1219a386-b32a-4dc0-b18d-c4ea9cf13b37,0441.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.46,0.53,"fatigue, attention",2
ad693f93-dbc1-4c08-9718-fa5adbd9520a,0371.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.64,0.91,"learning, attention",2
b8490844-33e6-4d35-a0e5-f4e4ef77f1c6,0175.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.46,0.4,"fatigue, focus",3
ce537eca-def9-4279-986a-375742bc35a3,0275.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.52,0.55,"focus, attention",3
cf1e63a2-4f9b-4408-aca7-20f834fdf4b5,0440.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.89,0.98,"fatigue, focus",2
f07f9d1c-9e4e-458c-b26f-66295dedf658,0268.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.65,0.32,"attention, learning",3
3e894d76-0bb4-43ae-b923-ae2102dfdfa8,0249.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.71,0.52,"fatigue, attention",3
56409943-a747-4674-a00d-25f1b411c40c,0216.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.48,0.34,"attention, fatigue",3
78d2c0da-34a6-4a51-9a77-0ca528ff16e9,0050.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.77,0.33,"learning, focus",3
03c4a52f-5f04-4bf5-86f7-7bb2e87c0f92,0049.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.69,0.86,"fatigue, learning",3
6a141a67-be6d-4786-8262-f2a4b3b62130,0366.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.44,0.31,"attention, fatigue",3
b523fbb3-5ba3-4a9b-89c5-e940c0da6b4e,0385.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.36,0.65,"learning, attention",3
60313b4a-fc24-4d59-a547-b4a077416619,0039.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.9,0.8,"focus, fatigue",3
f1f98e93-9327-4121-8128-4b780a5b26d1,0014.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.73,0.81,"learning, attention",2
f9065ae2-8269-4857-9c2c-1175ddd2c87a,0203.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.95,0.57,"focus, learning",3
71d47319-7569-48a7-93aa-fa275d8d962d,0069.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.84,0.38,"fatigue, attention",3
b2c1e4ed-812d-47eb-8b73-f97832443bcc,0088.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.36,0.61,"fatigue, attention",3
759a7b70-fc54-4713-ad4a-159edc2539d5,0385.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.92,0.77,"learning, attention",3
53d4028f-7d8a-4abd-a17f-783810960837,0369.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.62,0.64,"learning, attention",2
ef3327c1-7b28-466a-a0b2-0cbc88d94026,0315.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.67,0.91,"fatigue, learning",3
9c3fb369-d42f-4fff-b0e3-015bfe0e397f,0133.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.7,0.83,"learning, attention",3
cf676f52-50a2-4f20-ab28-d621703bdba3,0481.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.66,0.51,"learning, fatigue",3
c3d9f0f5-b17d-47b5-bd82-215f707b8a58,0242.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.77,0.63,"attention, learning",3
a8b1217d-5210-4c74-a972-30e0ac595d57,0091.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.58,0.36,"focus, learning",3
cdee5805-3c80-4f2b-9505-ea47392d8103,0130.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.91,0.84,"learning, fatigue",3
58434a4d-a70c-4757-a01f-3a866654ccc8,0032.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.76,0.36,"attention, fatigue",3
bd374a1c-c8db-4d11-a5c6-e43c6d0c45c2,0216.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.49,0.74,"learning, focus",3
3ebd2abd-77ba-4eaf-b113-3bddf4a97a84,0203.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.44,0.95,"focus, attention",3
3c7dd928-d29d-4bbd-b659-edb010ae9188,0082.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.71,0.35,"learning, fatigue",2
e99ffb72-7a8a-4f81-9517-5a493c41842c,0203.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.87,0.89,"attention, focus",2
d3472a9c-a27b-4c51-bc59-fda1b596ca52,0368.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.36,0.46,"fatigue, attention",2
3d56125a-e23b-4f2a-9422-7cf553c3f868,0250.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.4,1.0,"fatigue, attention",2
0b733527-2ebb-45d6-9bf1-bf1ffbf53717,0397.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.61,0.7,"learning, focus",3
4b5a6918-9dc0-47e7-b7b8-ad4e472813d1,0370.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.94,0.85,"attention, learning",3
28566fdf-03d0-4314-b1e7-b412ea66ad8a,0408.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.45,0.5,"learning, attention",3
a08a93cb-5e05-4eb0-be77-0ac2ba3a9087,0302.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.47,0.63,"learning, attention",3
b082c05a-47c2-4621-84ad-d0f0f12388c1,0152.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.33,0.56,"attention, learning",3
de7f3e79-c171-4cf8-9271-6a59e2db9b44,0362.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.54,0.38,"learning, focus",3
7e3f6144-08e6-4d06-abae-e9478032c633,0445.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.36,0.78,"fatigue, learning",3
25ae7902-3dc1-4bce-9f0c-a92c7248caf0,0384.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.42,0.97,"attention, focus",3
4b09f108-8b68-4655-bb7e-7b25be2ce588,0151.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.94,0.66,"learning, focus",3
006a46e4-d1b8-4b95-9df1-37a3d7e17695,0427.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.36,0.72,"focus, learning",3
fb464a76-f94b-437a-a802-b4a2d8db4d2d,0335.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.33,0.7,"learning, attention",3
5d98f896-b811-4239-9995-d3ecc85ec525,0292.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.61,0.3,"focus, fatigue",3
864d936a-1d43-4022-9b35-64905f1de0da,0117.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.58,0.71,"learning, attention",3
cc503cef-45d7-4016-bd33-bafe93037ed2,0236.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,1.0,0.8,"learning, focus",3
a066c44e-5a68-48cb-914d-d4ce63dba024,0431.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.56,0.33,"attention, fatigue",3
b04ffc4a-d8c8-4fb9-bda0-62c6734efa0b,0172.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.75,0.68,"attention, focus",3
5e18a582-86dc-4993-9ee9-34e7ed86df02,0396.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.43,0.87,"attention, fatigue",2
81bade27-7e7f-4804-a97c-cad511d4a29d,0082.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.85,0.65,"fatigue, learning",2
ab280979-1b9f-4e29-bff3-c519b36deaf1,0445.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.39,0.57,"learning, attention",3
143a76c2-5895-4834-9060-47cdd8481bc5,0325.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.36,0.8,"learning, fatigue",3
54cae203-2aba-40e7-8d6d-4afd867e5d23,0399.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.97,0.63,"attention, learning",3
7a53eefc-70ac-4ef5-aa1e-98cfc42f6bd5,0084.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.72,0.34,"focus, learning",2
84491c37-eb28-4f1f-b9d6-61ea736b99d3,0360.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.71,0.72,"learning, focus",3
0060080b-d5d2-47d6-acfb-f5cb26869004,0257.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.79,0.61,"attention, focus",3
b0ea8b18-a005-40b5-a205-8233457f1e3e,0150.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.67,0.5,"learning, attention",3
de787506-d6b6-4aa0-a434-e60ad693a15a,0248.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.38,0.98,"fatigue, attention",2
ee1b3c17-4f93-4951-8326-2b84a5c3b99d,0083.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.75,0.34,"attention, fatigue",2
37b7268c-57a7-49e6-b61b-2142e8f71cbf,0071.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.75,0.91,"focus, fatigue",2
f8448cde-94d5-44f8-afeb-fb3bf0e8468d,0081.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.44,0.41,"focus, attention",2
05554274-2e0b-44ee-978c-eee082520598,0204.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.6,0.41,"attention, fatigue",2
b130f0a2-99a5-4436-bed8-72a8db1a872f,0264.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.7,1.0,"attention, fatigue",3
f522525b-230a-431d-91fa-04a261c3234e,0425.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.66,0.92,"focus, fatigue",2
226e4440-2441-4b23-a4c5-6c6a9f4bbf8c,0036.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.94,0.67,"learning, fatigue",3
e71f09fc-314b-447a-a183-c028b14f7fbd,0192.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.87,0.55,"focus, attention",2
87f7fa6b-5cbe-4eb3-ae97-a5dfccf590b2,0367.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.49,0.58,"learning, fatigue",3
15093bba-48e9-453f-9fc2-6e64ec16b5ea,0425.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.62,0.37,"focus, learning",3
8d420dbd-2eb6-4834-9dd5-210dd78d6944,0205.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.81,0.46,"fatigue, focus",3
e366afe2-61b8-4de9-9f39-f87f91936857,0460.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.58,0.55,"learning, focus",3
7248135c-e95b-4fad-9a55-22752eb2e653,0134.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.54,0.49,"fatigue, attention",3
bf068997-ef49-42bd-aa55-b6033ca9e5b0,0298.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.98,0.48,"fatigue, focus",3
31d98500-e3a2-4892-ae8d-f706ee0267ad,0158.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.84,0.49,"focus, fatigue",3
2caf95ae-d645-4636-a225-6affa7a95def,0032.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.99,0.5,"fatigue, learning",3
296c0165-0097-46d0-b818-f90e00eb6b3a,0283.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.37,0.73,"learning, attention",3
0777645a-aada-4915-a607-7ec9edace802,0214.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.74,0.67,"fatigue, attention",3
d1f66273-592d-430a-a4e9-82b7afbe8640,0352.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.88,0.82,"learning, fatigue",3
b2a7166f-4227-4f68-9dab-23caf5d03f00,0267.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.62,0.93,"learning, fatigue",2
99816a00-18e5-4e94-8a82-63a4a72d6821,0491.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.61,0.3,"fatigue, attention",3
176aea80-4337-4dce-8f24-d489936594bb,0042.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.99,0.31,"fatigue, attention",2
2409b720-b6c6-447e-9349-b6d60b8acdf0,0258.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.6,0.87,"fatigue, attention",3
287fe46a-1568-4c25-9258-62f76f1bce02,0201.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.49,0.36,"learning, attention",2
39f9a652-f6e1-4a9a-b709-a62e4fe97f4c,0204.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.82,0.36,"attention, learning",3
85759875-28b9-4654-b100-62e33340a1cd,0356.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.96,0.73,"focus, learning",3
2e67ec26-33b6-45c6-a8c7-650a8b54b2ec,0434.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.4,0.97,"learning, fatigue",3
9c3fb369-d42f-4fff-b0e3-015bfe0e397f,0133.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.7,0.83,"learning, attention",3
0439198a-0c0f-4f48-9d47-13cb3aa7cc2a,0137.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.75,0.41,"fatigue, learning",2
dded9c49-de13-44f8-acca-7f91a4682563,0036.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.44,0.79,"attention, focus",3
4b0a629b-ff6b-4b35-837c-ede4ce8b2601,0305.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.43,0.64,"learning, attention",2
208b8dbf-9578-4d40-9a9b-5336af012051,0199.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.7,0.5,"fatigue, attention",3
fcd7b07d-2d8b-4b55-8f45-b2223e2367a9,0303.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.79,0.65,"fatigue, attention",3
946f2100-d9ae-46e5-a70c-342483684103,0148.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.87,0.98,"focus, attention",3
2fbbdd2f-9ef9-4aeb-af78-2146ee8b5348,0166.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.8,0.69,"focus, fatigue",3
2ff5567d-7a95-4071-bc45-ad3ef68fd30a,0417.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.6,0.31,"attention, learning",3
4b5a6918-9dc0-47e7-b7b8-ad4e472813d1,0370.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.94,0.85,"attention, learning",3
65b7dc02-01c5-4889-be4c-01bf63dfcf7e,0214.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.91,0.53,"focus, attention",3
28566fdf-03d0-4314-b1e7-b412ea66ad8a,0408.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.45,0.5,"learning, attention",3
6e2757d3-ce5a-411e-b7ff-083f1d403dc2,0131.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.63,0.35,"attention, focus",2
db9f4616-cf7f-4cf8-8ec2-9390d5955159,0354.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.95,0.73,"focus, fatigue",3
656cfb33-9354-4c98-8537-100bc5d62340,0461.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.46,0.83,"learning, attention",2
db998c8b-3d78-4c20-8ea3-a54573a40145,0431.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.47,0.32,"attention, fatigue",2
6f3947ca-fa22-4f4d-b78a-c95b30129332,0343.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.95,0.67,"fatigue, attention",3
45ca7275-8317-4dcc-bb1a-51d8d17885b3,0441.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.8,0.49,"fatigue, focus",3
fb583450-8374-44ff-951f-8c1ef7da5bac,0220.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.95,0.58,"attention, focus",3
c0ebadb9-d3b3-45ef-bdf1-bc01fefc7d93,0232.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.31,0.89,"learning, focus",3
39f9a652-f6e1-4a9a-b709-a62e4fe97f4c,0204.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.82,0.36,"attention, learning",3
f0d55cc5-be94-4953-a8f7-482e35f4a321,0336.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.45,0.98,"learning, fatigue",3
b5ea11ef-2f96-47c6-a538-8aecc38c77e4,0456.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.63,0.59,"fatigue, attention",2
bf23bbb4-dcd2-46a1-86dc-1204ec14ac07,0288.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.85,0.35,"attention, focus",2
de645612-9280-490c-b669-8dc7f1e52cd6,0210.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.9,0.34,"focus, fatigue",2
656cfb33-9354-4c98-8537-100bc5d62340,0461.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.46,0.83,"learning, attention",2
